"ID","Name","Macroarea","Latitude","Longitude","Glottocode","ISO639P3code"
"lul","Olu'bo","Africa",4.6242,31.9103,"olub1238","lul"
"omc","Mochica","South America",-8.01667,-79,"moch1259","omc"
"mzp","Movima","South America",-13.8115,-65.6348,"movi1243","mzp"
"myr","Muniche","South America",-5.80546,-76.2811,"muni1258","myr"
"pbb","Páez","South America",2.61516,-76.3125,"paez1247","pbb"
"pui","Puinave","South America",3.92974,-67.6886,"puin1248","pui"
"trr","Taushiro","South America",-3.22497,-75.5603,"taus1253","trr"
"tca","Ticuna","South America",-3.66289,-69.8723,"ticu1245","tca"
"tit","Tinigua","South America",2.716,-73.768,"tini1245","tit"
"tpy","Trumai","South America",-11.8119,-53.5717,"trum1247","tpy"
"ura","Urarina","South America",-4.44006,-75.4211,"urar1246","ura"
"vil","Vilela","South America",-27.4063,-58.9661,"vile1241","vil"
"auc","Waorani","South America",-1.12312,-76.683,"waor1240","auc"
"wba","Warao","South America",7.50851,-59.3528,"wara1303","wba"
"yag","Yámana","South America",-55.2748,-68.2648,"yama1264","yag"
"yuz","Yuracaré","South America",-16.7479,-65.1224,"yura1255","yuz"
"acu","Achuar-Shiwiar","South America",-2.82646,-77.2641,"achu1248","acu"
"agr","Aguaruna","South America",-5.30044,-77.9218,"agua1253","agr"
"hub","Huambisa","South America",-3.99109,-77.9797,"huam1247","hub"
"jiv","Shuar","South America",-3.45136,-78.1892,"shua1257","jiv"
"cbv","Kakua","South America",0.88778,-69.5659,"cacu1241","cbv"
"mbr","Nukak Makú","South America",2.65939,-71.4629,"nuka1242","mbr"
"kav","Katukína","South America",-8.19121,-70.3822,"nucl1668","kav"
"apn","Apinayé","South America",-6.10774,-47.6315,"apin1244","apn"
"ark","Arikapú","South America",-12.4878,-62.7261,"arik1265","ark"
"bor","Bororo","South America",-16.6029,-55.2004,"boro1282","bor"
"ram","Canela-Krahô","South America",-6.10712,-45.1299,"cane1242","ram"
"cax","Chiquitano","South America",-17.6354,-59.9172,"chiq1248","cax"
"gvp","Pará Gavião","South America",-4.91161,-49.0217,"para1315","gvp"
"gta","Guató","South America",-17.8696,-57.2897,"guat1253","gta"
"jbt","Djeoromitxí","South America",-12.038,-64.6694,"djeo1235","jbt"
"kgp","Kaingang","South America",-27.7671,-52.5394,"kain1272","kgp"
"kpj","Karajá","South America",-11.1881,-50.3492,"kara1500","kpj"
"txu","Kayapó","South America",-7.77352,-51.6737,"kaya1330","txu"
"xra","Krahô","South America",-8.01172,-47.5774,"krah1246","xra"
"kqq","Krenak","South America",-18.9988,-41.2299,"kren1239","kqq"
"xri","Krikati-Timbira","South America",-5.94252,-46.7504,"krik1239","xri"
"mbl","Maxakalí","South America",-16.9402,-40.7891,"maxa1247","mbl"
"opy","Ofayé","South America",-22.278,-53.7227,"ofay1240","opy"
"kre","Panará","South America",-10.58,-53,"pana1307","kre"
"gvp","Pará Gavião","South America",-4.91161,-49.0217,"para1315","gvp"
"prr","Puri","South America",-20.7329,-43.6069,"puri1262","prr"
"rkb","Rikbaktsa","South America",-11.1887,-58.1942,"rikb1245","rkb"
"suy","Suyá","South America",-11.5178,-53.0743,"suya1243","suy"
"suy","Suyá","South America",-11.5178,-53.0743,"suya1243","suy"
"umo","Umotína","South America",-15.5929,-57.4192,"umot1240","umo"
"xav","Xavánte","South America",-14.3017,-52.4367,"xava1240","xav"
"xer","Xerénte","South America",-9.59426,-48.2629,"xere1240","xer"
"xok","Xokleng","South America",-26.9217,-49.5886,"xokl1240","xok"
"fun","Fulniô","South America",-9.02591,-37.1402,"fuln1247","fun"
"zkp","São Paulo Kaingáng","South America",-23.5708,-46.7609,"saop1235","zkp"
"crq","Iyo'wujwa Chorote","South America",-22.2067,-62.6508,"iyow1239","crq"
"mca","Maca","South America",-25.0119,-57.3694,"maca1260","mca"
"cag","Nivaclé","South America",-22.8557,-61.7606,"niva1238","cag"
"mtp","Wichí Lhamtés Nocten","South America",-21.988,-63.5971,"wich1262","mtp"
"caw","Callawalla","South America",-15.88451,-68.10176,"call1235","caw"
"cas","Mosetén-Chimané","South America",-14.64448,-67.83756,"mose1249","cas"
"cas","Mosetén-Chimané","South America",-14.64448,-67.83756,"mose1249","cas"
"cas","Mosetén-Chimané","South America",-14.64448,-67.83756,"mose1249","cas"
"myp","Pirahã","South America",-6.77713,-61.8167,"pira1253","myp"
"kwa","Dâw","South America",-0.1177,-67.2934,"daww1239","kwa"
"jup","Hupdë","South America",0.58622,-69.8359,"hupd1244","jup"
"mbj","Nadëb","South America",-1.24449,-66.3068,"nade1244","mbj"
"yab","Yuhup","South America",0.2485,-69.8079,"yuhu1238","yab"
"","Khithaulhu","South America",NA,NA,"khit1238",""
"ltn","Latundê","South America",-12.608792,-60.422423,"latu1238","ltn"
"wmd","Mamaindé","South America",-12.986439,-60.101072,"mama1278","wmd"
"sae","Sabanê","South America",-12.9857,-60.335,"saba1268","sae"
"amc","Amahuaca","South America",-10.2012,-72.3208,"amah1246","amc"
"mcd","Sharanahua","South America",-9.8626,-71.1232,"shar1245","mcd"
"kaq","Capanahua","South America",-6.63254,-74.3813,"capa1241","kaq"
"cbr","Cashibo-Cacataibo","South America",-8.70232,-75.4206,"cash1251","cbr"
"cao","Chácobo","South America",-12.133,-66.7164,"chac1251","cao"
"cbs","Cashinahua","South America",-9.72027,-71.1733,"cash1254","cbs"
"knt","Panoan Katukína","South America",-7.97456,-71.56151,"pano1254","knt"
"ktx","Kaxararí","South America",-9.47288,-66.3329,"kaxa1239","ktx"
"xor","Korubo","South America",-5.3655,-70.5094,"koru1247","xor"
"mpq","Matís","South America",-4.3553,-70.2079,"mati1255","mpq"
"mcf","Matsés","South America",-5.73914,-72.6281,"mats1244","mcf"
"nuc","Nukuini","South America",-7.339,-73.5044,"nuku1263","nuc"
"pno","Panobo","South America",-7.16666,-75,"pano1255","pno"
"pyn","Poyanáwa","South America",-7.46909,-73.0758,"poya1241","pyn"
"sya","Siang","Papunesia",-0.38398,114.693,"sian1254","sya"
"sha","Shall-Zwall","Africa",9.87556,9.64988,"shal1242","sha"
"mcd","Sharanahua","South America",-9.8626,-71.1232,"shar1245","mcd"
"","Shipibo","South America",NA,NA,"ship1255",""
"yaa","Yaminahua","South America",-9.8846,-71.5964,"yami1256","yaa"
"ywn","Yawanawa","South America",-8.87563,-71.8199,"yawa1260","ywn"
"mts","Yora","South America",-11.3704,-72.0409,"yora1241","mts"
"yad","Yagua","South America",-3.42913,-72.2186,"yagu1244","yad"
"yme","Yameo","South America",-4.16666,-73.6667,"yame1242","yme"
"qwa","Corongo Ancash Quechua","South America",-8.57647,-77.9864,"coro1247","qwa"
"qvc","Cajamarca Quechua","South America",-7.09314,-78.3214,"caja1238","qvc"
"quk","Chachapoyas Quechua","South America",-6.27021,-77.6615,"chac1250","quk"
"quz","Cusco Quechua","South America",-14.0853,-71.7663,"cusc1236","quz"
"quf","Lambayeque Quechua","South America",-6.1715,-79.468,"lamb1276","quf"
"qvi","Imbabura Highland Quichua","South America",0.31776,-78.3729,"imba1240","qvi"
"inb","Inga","South America",1.00313,-76.8606,"inga1252","inb"
"inj","Jungle Inga","South America",0.88872,-76.6593,"jung1240","inj"
"qxw","Jauja Wanca Quechua","South America",-11.6747,-75.2786,"jauj1238","qxw"
"qvn","North Junín Quechua","South America",-11.2132,-75.8128,"nort2980","qvn"
"qvn","North Junín Quechua","South America",-11.2132,-75.8128,"nort2980","qvn"
"quy","Ayacucho Quechua","South America",-13.84714,-74.32246,"ayac1239","quy"
"qul","North Bolivian Quechua","South America",-14.4014,-68.7894,"nort2976","qul"
"qub","Huallaga Huánuco Quechua","South America",-9.57135,-75.594,"hual1241","qub"
"qxn","Northern Conchucos Ancash Quechua","South America",-8.97356,-77.4146,"nort2979","qxn"
"qvs","San Martín Quechua","South America",-6.9582,-76.6608,"sanm1289","qvs"
"qvn","North Junín Quechua","South America",-11.2132,-75.8128,"nort2980","qvn"
"qus","Santiago del Estero Quichua","South America",-27.821,-63.2466,"sant1432","qus"
"qvo","Napo Lowland Quechua","South America",-0.072525,-76.3889,"napo1242","qvo"
"qxl","Salasaca Highland Quichua","South America",-1.35447,-78.3953,"sala1272","qxl"
"quw","Tena Lowland Quichua","South America",-0.76271,-77.5404,"tena1240","quw"
"pid","Piaroa","South America",4.41805,-67.7574,"piar1243","pid"
"slc","Sáliba","South America",5.30115,-69.3843,"sali1298","slc"
"aro","Araona","South America",-12.4242,-67.7293,"arao1248","aro"
"cav","Cavineña","South America",-13.3544,-66.6277,"cavi1250","cav"
"ese","Ese Ejja","South America",-11.7268,-67.515,"esee1248","ese"
"ese","Ese Ejja","South America",-11.7268,-67.515,"esee1248","ese"
"rey","Reyesano","South America",-14.8333,-67.0833,"reye1240","rey"
"tna","Tacana","South America",-13.39249,-68.04056,"taca1256","tna"
"bsn","Barasana-Eduria","South America",0.02193,-70.808,"bara1380","bsn"
"cub","Cubeo","South America",1.32382,-70.1939,"cube1242","cub"
"des","Desano","South America",0.58157,-69.4955,"desa1247","des"
"gvc","Kotiria","South America",1.07554,-69.5705,"guan1269","gvc"
"cbc","Carapana","South America",0.06168,-69.6465,"cara1272","cbc"
"coe","Koreguaje","South America",0.92316,-75.3475,"kore1283","coe"
"myy","Macuna","South America",-0.14459,-70.0749,"macu1260","myy"
"ore","Maijiki","South America",-2.86315,-72.4926,"orej1242","ore"
"pir","Wa'ikhana","South America",0.50714,-69.5032,"pira1254","pir"
"sey","Secoya","South America",-0.459785,-75.5547,"seco1241","sey"
"snn","Siona-Tetete","South America",0.31733,-76.0237,"sion1247","snn"
"sri","Siriano","South America",0.436515,-70.184,"siri1274","sri"
"tnc","Tanimuca-Retuarã","South America",-0.59023,-70.3853,"tani1257","tnc"
"tav","Tatuyo","South America",0.55582,-70.5327,"tatu1247","tav"
"tuo","Tucano","South America",0.579755,-69.5763,"tuca1252","tuo"
"tue","Tuyuca","South America",0.39441,-70.043515,"tuyu1244","tue"
"bao","Waimaha","South America",0.30416,-70.1644,"waim1255","bao"
"yui","Yurutí","South America",0.735585,-69.6955,"yuru1263","yui"
"guq","Aché","South America",-25.5865,-56.4697,"ache1246","guq"
"aqz","Akuntsu","South America",-12.8322,-60.9716,"akun1241","aqz"
"adw","Amundava","South America",-9.04023,-62.3064,"amun1246","adw"
"api","Apiaká","South America",-7.84711,-57.91,"apia1248","api"
"awt","Araweté","South America",-4.90246,-52.5001,"araw1273","awt"
"asn","Xingú Asuriní","South America",-4.13463,-52.321,"xing1248","asn"
"asu","Tocantins Asurini","South America",-3.59359,-49.8991,"toca1235","asu"
"avv","Avá-Canoeiro","South America",-13.6081,-48.1336,"avac1239","avv"
"awe","Awetí","South America",-12.381944,-53.391944,"awet1244","awe"
"gui","Eastern Bolivian Guaraní","South America",-21.0909,-61.7179,"east2555","gui"
"gui","Eastern Bolivian Guaraní","South America",-21.0909,-61.7179,"east2555","gui"
"eme","Emerillon","South America",3.23694,-52.3699,"emer1243","eme"
"gvo","Gavião Do Jiparaná","South America",-10.7235,-61.6752,"gavi1246","gvo"
"gvj","Guajá","South America",-3.93574,-46.3683,"guaj1256","gvj"
"gub","Guajajára","South America",-4.69461,-45.7081,"guaj1255","gub"
"gun","Mbyá Guaraní","South America",-26.0188,-52.711,"mbya1239","gun"
"gug","Paraguayan Guaraní","South America",-25.60551,-57.08816,"para1311","gug"
"gyr","Guarayu","South America",-15.8247,-61.6934,"guar1292","gyr"
"jua","Júma","South America",-7.27501,-64.0998,"juma1249","jua"
"jur","Jurúna","South America",-10.9354,-53.3472,"juru1256","jur"
"urb","Urubú-Kaapor","South America",-2.46455,-46.2204,"urub1250","urb"
"kgk","Kaiwá","South America",-24.589,-54.6815,"kaiw1246","kgk"
"kay","Kamayurá","South America",-12.2661,-53.4651,"kama1373","kay"
"ktn","Karitiâna","South America",-9.37937,-64.1522,"kari1311","ktn"
"","Karo","South America",NA,NA,"karo1306",""
"kyz","Kayabí","South America",-11.2747,-55.5479,"kaya1329","kyz"
"kyr","Kuruáya","South America",-3.09561,-52.2303,"kuru1309","kyr"
"mpu","Makuráp","South America",-11.8701,-64.3201,"maku1278","mpu"
"myu","Mundurukú","South America",-8.41095,-57.691,"mund1330","myu"
"yrl","Nhengatu","South America",1.04503,-66.9646,"nhen1239","yrl"
"omg","Omagua","South America",-3.526,-69.1667,"omag1248","omg"
"pta","Pai Tavytera","South America",-23.15945,-56.11758,"pait1247","pta"
"pak","Parakanã","South America",-4.64681,-50.0621,"para1312","pak"
"skf","Mekens","South America",-13.054,-62.0927,"saki1248","skf"
"mav","Sateré-Mawé","South America",-3.63897,-56.8749,"sate1243","mav"
"sru","Suruí","South America",-11.0989,-61.2818,"suru1262","sru"
"tpj","Tapieté","South America",-21.4169,-62.684,"tapi1253","tpj"
"taf","Tapirapé","South America",-10.5373,-50.5438,"tapi1254","taf"
"tqb","Tenetehara","South America",-2.6123,-48.2359,"temb1276","tqb"
"pah","Tenharim","South America",-7.92626,-61.936,"tenh1241","pah"
"tpr","Tuparí","South America",-11.8884,-62.2544,"tupa1250","tpr"
"tpn","Tupinambá","South America",-22.807778,-42.106389,"tupi1273","tpn"
"urz","Uru-Eu-Wau-Wau","South America",-10.9176,-63.8086,"urue1240","urz"
"oym","Wayampi","South America",1.73817,-52.6887,"waya1270","oym"
"oym","Wayampi","South America",1.73817,-52.6887,"waya1270","oym"
"xet","Xetá","South America",-24.9408,-52.2266,"xeta1241","xet"
"xiy","Xipaya","South America",-4.133,-49.948,"xipa1240","xiy"
"pto","Zo'é","South America",-1.77208,-55.50746,"zoee1240","pto"
"srq","Sirionó","South America",-15.5298,-63.9688,"siri1273","srq"
"yuq","Yuqui","South America",-16.7875,-64.9438,"yuqu1240","yuq"
"tba","Aikanã","South America",-12.6695,-60.5353,"aika1237","tba"
"axg","Mato Grosso Arára","South America",-13.175,-55.869,"mato1253","axg"
"yau","Hoti","South America",5.63879,-65.4267,"yuwa1244","yau"
"kxo","Kanoê","South America",-12.1789,-64.5812,"kano1245","kxo"
"kzw","Karirí-Xocó","South America",-9.84999,-36.3333,"kari1255","kzw"
"kuz","Kunza","South America",-23,-69,"kunz1244","kuz"
"xwa","Kwaza","South America",-11.6667,-61.1833,"kwaz1243","xwa"
"yae","Pumé","South America",7.10677,-67.5996,"pume1238","yae"
"cap","Chipaya","South America",-18.73951,-67.89633,"chip1262","cap"
"ure","Uru","South America",-16.72547,-68.97119,"uruu1244","ure"
"hto","Minica Huitoto","South America",-1.54535,-73.1107,"mini1256","hto"
"huu","Murui Huitoto","South America",-1.13669,-73.8331,"muru1274","huu"
"noj","Nonuya","South America",-1.25,-72.5,"nonu1241","noj"
"oca","Ocaina","South America",-2.159,-72.1422,"ocai1244","oca"
"shb","Ninam","South America",4.03894,-62.7801,"nina1238","shb"
"xsu","Sanumá","South America",1.31875,-67.6498,"sanu1240","xsu"
"wca","Yanomámi","South America",2.48999,-62.8522,"yano1262","wca"
"guu","Yanomamö","South America",1.67967,-64.8781,"yano1261","guu"
"ceg","Chamacoco","South America",-20.5899,-58.2005,"cham1315","ceg"
"ayo","Ayoreo","South America",-19.220055,-60.217495,"ayor1240","ayo"
"anb","Andoa","South America",-3.29664,-76.6056,"ando1255","anb"
"arl","Arabela","South America",-1.96126,-75.0612,"arab1268","arl"
"iqu","Iquito","South America",-3.31233,-73.97046,"iqui1243","iqu"
"zro","Záparo","South America",-1.99871,-76.364,"zapa1253","zro"
"nhd","Chiripá","South America",-25.6521,-55.051,"chir1286","nhd"
"tuo","Tucano","South America",0.579755,-69.5763,"tuca1252","tuo"
"alc","Qawasqar","South America",-49.703,-75.3756,"qawa1238","alc"
"ayr","Central Aymara","South America",-17,-68.5,"cent2142","ayr"
"wca","Yanomámi","South America",2.48999,-62.8522,"yano1262","wca"
"wca","Yanomámi","South America",2.48999,-62.8522,"yano1262","wca"
"xsu","Sanumá","South America",1.31875,-67.6498,"sanu1240","xsu"
"guu","Yanomamö","South America",1.67967,-64.8781,"yano1261","guu"
"wca","Yanomámi","South America",2.48999,-62.8522,"yano1262","wca"
"guu","Yanomamö","South America",1.67967,-64.8781,"yano1261","guu"
"pcp","Pacahuara","South America",-11.9968,-65.5568,"paca1246","pcp"
"yup","Yukpa","South America",9.67534,-73.0557,"yukp1241","yup"
"yup","Yukpa","South America",9.67534,-73.0557,"yukp1241","yup"
"trn","Trinitario","South America",-15.3331,-65.4096,"trin1274","trn"
"amh","Amharic","Africa",11.708182,39.543456,"amha1245","amh"
"arb","Standard Arabic","Eurasia",27.9625,43.8525,"stan1318","arb"
"aer","Eastern Arrernte","Australia",-23.3583,135.046,"east2379","aer"
"asm","Assamese","Eurasia",26.0876,91.2932,"assa1263","asm"
"bcj","Bardi","Australia",-16.6274,122.906,"bard1255","bcj"
"eus","Basque","Eurasia",43.2787,-1.31622,"basq1248","eus"
"ben","Bengali","Eurasia",24,90,"beng1280","ben"
"bul","Bulgarian","Eurasia",43.3646,25.047,"bulg1262","bul"
"mya","Burmese","Eurasia",20.7926,93.9665,"nucl1310","mya"
"hak","Hakka Chinese","Eurasia",25,116,"hakk1236","hak"
"yue","Yue Chinese","Eurasia",23,113,"yuec1235","yue"
"dan","Danish","Eurasia",54.8655,9.36284,"dani1285","dan"
"dik","Southwestern Dinka","Africa",8.81115,28.0613,"sout2832","dik"
"nld","Dutch","Eurasia",52,5,"dutc1256","nld"
"nld","Dutch","Eurasia",52,5,"dutc1256","nld"
"nld","Dutch","Eurasia",52,5,"dutc1256","nld"
"nld","Dutch","Eurasia",52,5,"dutc1256","nld"
"nld","Dutch","Eurasia",52,5,"dutc1256","nld"
"nld","Dutch","Eurasia",52,5,"dutc1256","nld"
"eng","English","Eurasia",53,-1,"stan1293","eng"
"eng","English","Eurasia",53,-1,"stan1293","eng"
"eng","English","Eurasia",53,-1,"stan1293","eng"
"eng","English","Eurasia",53,-1,"stan1293","eng"
"eng","English","Eurasia",53,-1,"stan1293","eng"
"eng","English","Eurasia",53,-1,"stan1293","eng"
"ekk","Estonian","Eurasia",58.55,25.82,"esto1258","ekk"
"fra","French","Eurasia",48,2,"stan1290","fra"
"kat","Georgian","Eurasia",41.850397,43.78613,"nucl1302","kat"
"deu","German","Eurasia",48.649,12.4676,"stan1295","deu"
"gsw","Swiss German","Eurasia",47.0516,8.46419,"swis1247","gsw"
"ell","Modern Greek","Eurasia",42.3224,24.8699,"mode1248","ell"
"ell","Modern Greek","Eurasia",42.3224,24.8699,"mode1248","ell"
"hau","Hausa","Africa",11.1513,8.7804,"haus1257","hau"
"heb","Modern Hebrew","Eurasia",31.1056,35.0179,"hebr1245","heb"
"hin","Hindi","Eurasia",25,77,"hind1269","hin"
"hun","Hungarian","Eurasia",46.9068585714,19.6555271429,"hung1274","hun"
"ibo","Igbo","Africa",4.62705,7.23441,"nucl1417","ibo"
"gle","Irish","Eurasia",53.2186,-7.61509,"iris1253","gle"
"lad","Ladino","Eurasia",41.205,28.6632,"ladi1251","lad"
"ita","Italian","Eurasia",43.0464,12.6489,"ital1282","ita"
"jpn","Japanese","Eurasia",35,135,"nucl1643","jpn"
"kor","Korean","Eurasia",37.5,128,"kore1280","kor"
"kun","Kunama","Africa",14.5879,37.5292,"kuna1268","kun"
"ers","Ersu","Eurasia",29.2867,102.213,"ersu1241","ers"
"ltz","Luxembourgish","Eurasia",49.6839,6.14931,"luxe1241","ltz"
"mhe","Besisi","Eurasia",2.717,101.676,"besi1244","mhe"
"mkv","Mafea","Papunesia",-15.4316,167.241,"mafe1237","mkv"
"nrb","Nara","Africa",15.3251,37.499,"nara1262","nrb"
"npi","Nepali","Eurasia",28,85,"nepa1254","npi"
"pes","Western Farsi","Eurasia",28.6593,55.1586,"west2369","pes"
"por","Portuguese","Eurasia",39.91,-8.1,"port1283","por"
"por","Portuguese","Eurasia",39.91,-8.1,"port1283","por"
"sml","Central Sama","Papunesia",7.004574,118.455978,"cent2092","sml"
"slk","Slovak","Eurasia",48.545705,18.78479,"slov1269","slk"
"spa","Spanish","Eurasia",40.4414,-1.11788,"stan1288","spa"
"nsm","Sumi Naga","Eurasia",25.9996,94.4235,"sumi1235","nsm"
"tsg","Tausug","Papunesia",5.12236,118.88,"taus1251","tsg"
"tem","Timne","Africa",8.90294,-12.3331,"timn1235","tem"
"ttr","Tera","Africa",11.0376,11.80953,"tera1251","ttr"
"tha","Thai","Eurasia",14.192,100.671,"thai1261","tha"
"trq","San Martín Itunyoso Triqui","North America",17.2428,-97.9202,"sanm1298","trq"
"tur","Turkish","Eurasia",39.8667,32.8667,"nucl1301","tur"
"zai","Isthmus Zapotec","North America",16.4548,-94.8444,"isth1244","zai"
"bhh","Bukharic","Eurasia",41,64,"bukh1238","bhh"
"ker","Kera","Africa",9.88165,15.1419,"kera1255","ker"
"zum","Kumzari","Eurasia",26.1602,56.4202,"kumz1235","zum"
"coa","Cocos Islands Malay","Papunesia",-12.193342,96.833679,"coco1260","coa"
"zsm","Standard Malay","Eurasia",3.08896,101.699,"stan1306","zsm"
"pdt","Plautdietsch","North America",49.578028,-109.353868,"plau1238","pdt"
"","Kedayan","Papunesia",NA,NA,"keda1250",""
"pjt","Pitjantjatjara","Australia",-26.9704,131.357,"pitj1243","pjt"
"psi","Southeast Pashayi","Eurasia",34.43099,70.30351,"sout2672","psi"
"rmy","Vlax Romani","Eurasia",46.8191,14.8451,"vlax1238","rmy"
"shi","Tachelhit","Africa",29.7854,-7.77879,"tach1250","shi"
"sxg","Shixing","Eurasia",28.3895,100.4,"shix1238","sxg"
"sxg","Shixing","Eurasia",28.3895,100.4,"shix1238","sxg"
"sxu","Upper Saxon","Eurasia",51.152,12.692,"uppe1400","sxu"
"vie","Vietnamese","Eurasia",20.681188,105.774071,"viet1252","vie"
"sje","Pite Sami","Eurasia",66.4011,17.4261,"pite1240","sje"
"sme","Northern Sami","Eurasia",68.725,22.1113,"nort2671","sme"
"byw","Belhariya","Eurasia",26.9972,87.2783,"belh1239","byw"
"huz","Hunzib","Eurasia",42.0808,46.1369,"hunz1247","huz"
"evn","Evenki","Eurasia",53.85,108.626,"even1259","evn"
"hnj","Hmong Njua","Eurasia",22.5638,101.95,"hmon1264","hnj"
"udm","Udmurt","Eurasia",56.12921,52.63548,"udmu1245","udm"
"mhr","Eastern Mari","Eurasia",55.8307,48.405,"east2328","mhr"
"yuy","East Yugur","Eurasia",37.9882,101.762,"east2337","yuy"
"mdf","Moksha","Eurasia",54.1855,42.6728,"moks1248","mdf"
"lit","Lithuanian","Eurasia",55.1429,23.9601,"lith1251","lit"
"mdf","Moksha","Eurasia",54.1855,42.6728,"moks1248","mdf"
"lao","Lao","Eurasia",16.0726,104.568,"laoo1244","lao"
"rjs","Rajbanshi","Eurasia",26.521945,88.038582,"rajb1243","rjs"
"ekk","Estonian","Eurasia",58.55,25.82,"esto1258","ekk"
"bqi","Bakhtiari","Eurasia",32.0163,49.7713,"bakh1245","bqi"
"ckb","Central Kurdish","Eurasia",35.6539,45.8077,"cent1972","ckb"
"inh","Ingush","Eurasia",42.9525,44.158,"ingu1240","inh"
"eng","English","Eurasia",53,-1,"stan1293","eng"
"duo","Dupaninan Agta","Papunesia",17.3748,122.188,"dupa1235","duo"
"lzz","Laz","Eurasia",41.5004,41.9096,"lazz1240","lzz"
"dlg","Dolgan","Eurasia",71.1083,94.2936,"dolg1241","dlg"
"drh","Darkhat","Eurasia",50.623,99.4449,"dark1243","drh"
NA,NA,NA,NA,NA,"jiar1240",NA
"jun","Juang","Eurasia",21.2606,85.5845,"juan1238","jun"
"azb","South Azerbaijani","Eurasia",36.5137,48.4302,"sout2697","azb"
"sjd","Kildin Sami","Eurasia",68.2158,35.8348,"kild1236","sjd"
"rus","Russian","Eurasia",59,50,"russ1263","rus"
"gle","Irish","Eurasia",53.2186,-7.61509,"iris1253","gle"
"loy","Lowa","Eurasia",29.0324,83.8959,"lowa1242","loy"
NA,NA,NA,NA,NA,NA,NA
"dan","Danish","Eurasia",54.8655,9.36284,"dani1285","dan"
"tgk","Tajik","Eurasia",38.8213,68.5549,"taji1245","tgk"
"nru","Yongning Na","Eurasia",27.8,100.9,"yong1270","nru"
NA,NA,NA,NA,NA,NA,NA
"fra","French","Eurasia",48,2,"stan1290","fra"
"isk","Ishkashimi","Eurasia",36.67,71.55,"ishk1246","isk"
"kca","Kazym-Berezover-Suryskarer Khanty","Eurasia",62.4308,66.1218,"khan1273","kca"
"gsw","Swiss German","Eurasia",47.0516,8.46419,"swis1247","gsw"
"mrj","Western Mari","Eurasia",56.22,46.569,"west2392","mrj"
"ces","Czech","Eurasia",49.873398,15.10437,"czec1258","ces"
"mlt","Maltese","Eurasia",35.8884,14.4508,"malt1254","mlt"
"che","Chechen","Eurasia",43.5,45.5,"chec1245","che"
"kan","Kannada","Eurasia",13.5878,76.1198,"nucl1305","kan"
"mwl","Mirandese","Eurasia",41.5375,-6.38371,"mira1251","mwl"
"kca","Kazym-Berezover-Suryskarer Khanty","Eurasia",62.4308,66.1218,"khan1273","kca"
"tsj","Tshangla","Eurasia",27.3694,91.7741,"tsha1245","tsj"
NA,NA,NA,NA,NA,NA,NA
"lit","Lithuanian","Eurasia",55.1429,23.9601,"lith1251","lit"
"oss","Ossetian","Eurasia",41.7882,43.2674,"osse1243","oss"
"jdt","Judeo-Tat","Eurasia",42.068306,48.264749,"jude1256","jdt"
"lad","Ladino","Eurasia",41.205,28.6632,"ladi1251","lad"
"ykg","Northern Yukaghir","Eurasia",65.3874,151.318,"nort2745","ykg"
"kor","Korean","Eurasia",37.5,128,"kore1280","kor"
"eve","Even","Eurasia",70.6687,130.914,"even1260","eve"
"mnj","Munji","Eurasia",35.9321,70.9404,"munj1244","mnj"
"brh","Brahui","Eurasia",28.5347,64.2991,"brah1256","brh"
"ynk","Naukan Yupik","Eurasia",65.5184,-171.755,"nauk1242","ynk"
NA,NA,NA,NA,NA,NA,NA
"kxv","Kuvi","Eurasia",18.8832,83.7552,"kuvi1243","kxv"
"ths","Thakali","Eurasia",28.7014,83.6466,"thak1245","ths"
"unr","Mundari","Eurasia",25.0391,87.1792,"mund1320","unr"
"azj","North Azerbaijani","Eurasia",40.9777,46.4737,"nort2697","azj"
"itl","Itelmen","Eurasia",56.7798,156.906,"itel1242","itl"
NA,NA,NA,NA,NA,NA,NA
"byh","Bujhyal","Eurasia",28.0084,84.5068,"bujh1238","byh"
"lzz","Laz","Eurasia",41.5004,41.9096,"lazz1240","lzz"
"kxs","Kangjia","Eurasia",35.043,101.254,"kang1281","kxs"
"mai","Maithili","Eurasia",26.3817,86.2211,"mait1250","mai"
"spa","Spanish","Eurasia",40.4414,-1.11788,"stan1288","spa"
"roh","Romansh","Eurasia",46.5538,9.92812,"roma1326","roh"
"bfw","Bondo","Eurasia",19.1512,83.8141,"bond1245","bfw"
"bft","Balti","Eurasia",34.4491,77.2859,"balt1258","bft"
"xsr","Solu-Khumbu Sherpa","Eurasia",27.674,86.9994,"sher1255","xsr"
"spa","Spanish","Eurasia",40.4414,-1.11788,"stan1288","spa"
"yue","Yue Chinese","Eurasia",23,113,"yuec1235","yue"
"kbd","Kabardian","Eurasia",43.5082,43.3918,"kaba1278","kbd"
"lez","Lezgian","Eurasia",41.5157,47.8951,"lezg1247","lez"
"dta","Dagur","Eurasia",48,124,"daur1238","dta"
"hut","Humla","Eurasia",30.1451,81.5659,"huml1238","hut"
"tts","Northeastern Thai","Eurasia",14.3253,102.986,"nort2741","tts"
"div","Dhivehi","Eurasia",1.928498,73.54433,"dhiv1236","div"
"lit","Lithuanian","Eurasia",55.1429,23.9601,"lith1251","lit"
"bxr","Russia Buriat","Eurasia",50.8533,105.564,"russ1264","bxr"
"kaa","Kara-Kalpak","Eurasia",39.98,63.3223,"kara1467","kaa"
