"ID","Contributor_ID","Name","Contributors","References","URI"
2046,"saphon","Ese Ejja","South American Phonological Inventory Database","2046_vuillermet2006","http://linguistics.berkeley.edu/~saphon/en/inv/EseEjja.html"
2047,"saphon","Ese Eja","South American Phonological Inventory Database","2047_chavarria2012","http://linguistics.berkeley.edu/~saphon/en/inv/EseEja.html"
2048,"saphon","Reyesano","South American Phonological Inventory Database","2048_guillaume2012","http://linguistics.berkeley.edu/~saphon/en/inv/Reyesano.html"
2049,"saphon","Tacana","South American Phonological Inventory Database","2049_ottavianoetal1965","http://linguistics.berkeley.edu/~saphon/en/inv/Tacana.html"
2050,"saphon","Barasana-Eduria","South American Phonological Inventory Database","2050_gomez-imbert1998;2050_jonesetal2009","http://linguistics.berkeley.edu/~saphon/en/inv/BarasanaE.html"
2051,"saphon","Kubeo","South American Phonological Inventory Database","2051_chacon2012;2051_morseetal1999;2051_fergusonetal2000","http://linguistics.berkeley.edu/~saphon/en/inv/Kubeo.html"
2052,"saphon","Desano","South American Phonological Inventory Database","2052_silva2007","http://linguistics.berkeley.edu/~saphon/en/inv/Desano.html"
2053,"saphon","Wanano","South American Phonological Inventory Database","2053_waltzetal1972;2053_waltzetal1997;2053_waltzetal2000","http://linguistics.berkeley.edu/~saphon/en/inv/Guanano.html"
2054,"saphon","Karapanã","South American Phonological Inventory Database","2054_metzgeretal1973","http://linguistics.berkeley.edu/~saphon/en/inv/Karapana.html"
2055,"saphon","Koreguaje","South American Phonological Inventory Database","2055_cooketal2001;2055_cooketal1993","http://linguistics.berkeley.edu/~saphon/en/inv/Koreguaje.html"
2056,"saphon","Macuna","South American Phonological Inventory Database","2056_smothermonetal1995","http://linguistics.berkeley.edu/~saphon/en/inv/Macuna.html"
2057,"saphon","Máíhɨki","South American Phonological Inventory Database","2057_lev_etalnull","http://linguistics.berkeley.edu/~saphon/en/inv/Maihiki.html"
2058,"saphon","Piratapuyo","South American Phonological Inventory Database","2058_klumppetal1973","http://linguistics.berkeley.edu/~saphon/en/inv/Piratapuyo.html"
2059,"saphon","Secoya","South American Phonological Inventory Database","2059_johnsoneta1990","http://linguistics.berkeley.edu/~saphon/en/inv/Secoya.html"
2060,"saphon","Siona","South American Phonological Inventory Database","2060_wheeler2000;2060_chaconnull","http://linguistics.berkeley.edu/~saphon/en/inv/Siona.html"
2061,"saphon","Siriano","South American Phonological Inventory Database","2061_criswelletal2000","http://linguistics.berkeley.edu/~saphon/en/inv/Siriano.html"
2062,"saphon","Tanimuca-Retuarã","South American Phonological Inventory Database","2062_ardila2000","http://linguistics.berkeley.edu/~saphon/en/inv/TanimucaR.html"
2063,"saphon","Tatuyo","South American Phonological Inventory Database","2063_gomez-imbert1980;2063_whisleretal1976","http://linguistics.berkeley.edu/~saphon/en/inv/Tatuyo.html"
2064,"saphon","Tucano","South American Phonological Inventory Database","2064_welchetal2000","http://linguistics.berkeley.edu/~saphon/en/inv/Tucano.html"
2065,"saphon","Tuyuca","South American Phonological Inventory Database","2065_barnesetal1976","http://linguistics.berkeley.edu/~saphon/en/inv/Tuyuca.html"
2066,"saphon","Waimaha","South American Phonological Inventory Database","2066_stolteetal1976","http://linguistics.berkeley.edu/~saphon/en/inv/Waimaha.html"
2067,"saphon","Yurutí","South American Phonological Inventory Database","2067_kinchetal2000","http://linguistics.berkeley.edu/~saphon/en/inv/Yuruti.html"
2068,"saphon","Aché","South American Phonological Inventory Database","2068_roessler2008","http://linguistics.berkeley.edu/~saphon/en/inv/Ache.html"
2069,"saphon","Akuntsú","South American Phonological Inventory Database","2069_aragonetal2005","http://linguistics.berkeley.edu/~saphon/en/inv/Akuntsu.html"
2070,"saphon","Amundava","South American Phonological Inventory Database","2070_sampaio1998","http://linguistics.berkeley.edu/~saphon/en/inv/Amundava.html"
2071,"saphon","Apiaká","South American Phonological Inventory Database","2071_padua2007","http://linguistics.berkeley.edu/~saphon/en/inv/Apiaka.html"
2072,"saphon","Araweté","South American Phonological Inventory Database","2072_alves2008","http://linguistics.berkeley.edu/~saphon/en/inv/Arawete.html"
2073,"saphon","Asurini do Xingú","South American Phonological Inventory Database","2073_nicholson1982;2073_nicholson1978;2073_pereira2009","http://linguistics.berkeley.edu/~saphon/en/inv/AsuriniX.html"
2074,"saphon","Asuriní do Tocantins","South American Phonological Inventory Database","2074_nicholson2009","http://linguistics.berkeley.edu/~saphon/en/inv/AsuriniT.html"
2075,"saphon","Avá-Canoeiro","South American Phonological Inventory Database","2075_borges2006","http://linguistics.berkeley.edu/~saphon/en/inv/AvaCanoeiro.html"
2076,"saphon","Awetí","South American Phonological Inventory Database","2076_drude2011","http://linguistics.berkeley.edu/~saphon/en/inv/Aweti.html"
2077,"saphon","Chiriguano","South American Phonological Inventory Database","2077_dietrich1986","http://linguistics.berkeley.edu/~saphon/en/inv/ChiriguanoC.html"
2078,"saphon","Chiriguano","South American Phonological Inventory Database","2078_dietrich1986","http://linguistics.berkeley.edu/~saphon/en/inv/ChiriguanoI.html"
2079,"saphon","Emerillon","South American Phonological Inventory Database","2079_rose2003","http://linguistics.berkeley.edu/~saphon/en/inv/Emerillon.html"
2080,"saphon","Gavião do Jiparaná","South American Phonological Inventory Database","2080_moore1984","http://linguistics.berkeley.edu/~saphon/en/inv/GaviaoJ.html"
2081,"saphon","Guajá","South American Phonological Inventory Database","2081_nascimento2008;2081_magalhaes2002;2081_magalhaes2007","http://linguistics.berkeley.edu/~saphon/en/inv/Guaja.html"
2082,"saphon","Guajajára","South American Phonological Inventory Database","2082_bendor-samuel1972;2082_nascimento-2008","http://linguistics.berkeley.edu/~saphon/en/inv/Guajajara.html"
2083,"saphon","Mbyá","South American Phonological Inventory Database","2083_dooley2006;2083_martins2003;2083_dooley2008","http://linguistics.berkeley.edu/~saphon/en/inv/Mbya.html"
2084,"saphon","Paraguayan Guaraní","South American Phonological Inventory Database","2084_walker1999;2084_krivosheindecanese2000","http://linguistics.berkeley.edu/~saphon/en/inv/GuaraniP.html"
2085,"saphon","Guarayu","South American Phonological Inventory Database","2085_ureyu2003","http://linguistics.berkeley.edu/~saphon/en/inv/Guarayu.html"
2086,"saphon","Júma","South American Phonological Inventory Database","2086_abrahamsonetal1984","http://linguistics.berkeley.edu/~saphon/en/inv/Juma.html"
2087,"saphon","Jurúna","South American Phonological Inventory Database","2087_fargetti1992","http://linguistics.berkeley.edu/~saphon/en/inv/Juruna.html"
2088,"saphon","Kaapor","South American Phonological Inventory Database","2088_garcialopes2009","http://linguistics.berkeley.edu/~saphon/en/inv/Kaapor.html"
2089,"saphon","Kaiwá","South American Phonological Inventory Database","2089_cardoso2008;2089_bridgeman1961","http://linguistics.berkeley.edu/~saphon/en/inv/Kaiwa.html"
2090,"saphon","Kamayurá","South American Phonological Inventory Database","2090_seki2000","http://linguistics.berkeley.edu/~saphon/en/inv/Kamayura.html"
2091,"saphon","Karitiâna","South American Phonological Inventory Database","2091_everett2007;2091_storto1999","http://linguistics.berkeley.edu/~saphon/en/inv/Karitiana.html"
2092,"saphon","Karo","South American Phonological Inventory Database","2092_gabas1998","http://linguistics.berkeley.edu/~saphon/en/inv/Karo.html"
2093,"saphon","Kayabí","South American Phonological Inventory Database","2093_souza2004","http://linguistics.berkeley.edu/~saphon/en/inv/Kayabi.html"
2094,"saphon","Kuruáya","South American Phonological Inventory Database","2094_mendesjunior2007","http://linguistics.berkeley.edu/~saphon/en/inv/Kuruaya.html"
2095,"saphon","Makuráp","South American Phonological Inventory Database","2095_braga1992","http://linguistics.berkeley.edu/~saphon/en/inv/Makurap.html"
2096,"saphon","Mundurukú","South American Phonological Inventory Database","2096_picanco2005","http://linguistics.berkeley.edu/~saphon/en/inv/Munduruku.html"
2097,"saphon","Nheengatú","South American Phonological Inventory Database","2097_moore1993","http://linguistics.berkeley.edu/~saphon/en/inv/Nheengatu.html"
2098,"saphon","Omagua","South American Phonological Inventory Database","2098_ohaganetal2010","http://linguistics.berkeley.edu/~saphon/en/inv/Omagua.html"
2099,"saphon","Pai Tavytera","South American Phonological Inventory Database","2099_cardoso2008","http://linguistics.berkeley.edu/~saphon/en/inv/PaiTavytera.html"
2100,"saphon","Parakanã","South American Phonological Inventory Database","2100_dasilva2003","http://linguistics.berkeley.edu/~saphon/en/inv/Parakana.html"
2101,"saphon","Sakirabiá","South American Phonological Inventory Database","2101_moore1993","http://linguistics.berkeley.edu/~saphon/en/inv/Sakirabia.html"
2102,"saphon","Sateré-Mawé","South American Phonological Inventory Database","2102_dasilva2005","http://linguistics.berkeley.edu/~saphon/en/inv/SatereMawe.html"
2103,"saphon","Suruí","South American Phonological Inventory Database","2103_meer1982","http://linguistics.berkeley.edu/~saphon/en/inv/Surui.html"
2104,"saphon","Tapieté","South American Phonological Inventory Database","2104_gonzalez2005","http://linguistics.berkeley.edu/~saphon/en/inv/Tapiete.html"
2105,"saphon","Tapirapé","South American Phonological Inventory Database","2105_praca2007","http://linguistics.berkeley.edu/~saphon/en/inv/Tapirape.html"
2106,"saphon","Tembé","South American Phonological Inventory Database","2106_duarte2003","http://linguistics.berkeley.edu/~saphon/en/inv/Tembe.html"
2107,"saphon","Tenharim","South American Phonological Inventory Database","2107_sampaio1998","http://linguistics.berkeley.edu/~saphon/en/inv/Tenharim.html"
2108,"saphon","Tuparí","South American Phonological Inventory Database","2108_alves2004","http://linguistics.berkeley.edu/~saphon/en/inv/Tupari.html"
2109,"saphon","Tupinambá","South American Phonological Inventory Database","2109_moore1993","http://linguistics.berkeley.edu/~saphon/en/inv/Tupinamba.html"
2110,"saphon","Uru-Eu-Wau-Wau","South American Phonological Inventory Database","2110_sampaio1998","http://linguistics.berkeley.edu/~saphon/en/inv/UruEuWauWau.html"
2111,"saphon","Wayampi","South American Phonological Inventory Database","2111_jensen1984","http://linguistics.berkeley.edu/~saphon/en/inv/WayampiAJ.html"
2112,"saphon","Wayampi","South American Phonological Inventory Database","2112_jensen1984","http://linguistics.berkeley.edu/~saphon/en/inv/WayampiAmp.html"
2113,"saphon","Xetá","South American Phonological Inventory Database","2113_vasconcelos2008","http://linguistics.berkeley.edu/~saphon/en/inv/Xeta.html"
2114,"saphon","Xipaya","South American Phonological Inventory Database","2114_rodrigues1995","http://linguistics.berkeley.edu/~saphon/en/inv/Xipaya.html"
2115,"saphon","Zo'é","South American Phonological Inventory Database","2115_cabral2009","http://linguistics.berkeley.edu/~saphon/en/inv/Zoe.html"
2116,"saphon","Sirionó","South American Phonological Inventory Database","2116_priestetal1985;2116_priest1967","http://linguistics.berkeley.edu/~saphon/en/inv/Siriono.html"
2117,"saphon","Yuqui","South American Phonological Inventory Database","2117_villafane2004","http://linguistics.berkeley.edu/~saphon/en/inv/Yuqui.html"
2118,"saphon","Aikanã","South American Phonological Inventory Database","2118_vandevoort2010","http://linguistics.berkeley.edu/~saphon/en/inv/Aikana.html"
2119,"saphon","Arára do Mato Grosso","South American Phonological Inventory Database","2119_rocha2010","http://linguistics.berkeley.edu/~saphon/en/inv/AraraMG.html"
2120,"saphon","Hoti","South American Phonological Inventory Database","2120_vileradiaz1985","http://linguistics.berkeley.edu/~saphon/en/inv/Hoti.html"
2121,"saphon","Kanoé","South American Phonological Inventory Database","2121_bacelar2004","http://linguistics.berkeley.edu/~saphon/en/inv/Kanoe.html"
2122,"saphon","Karirí-Xocó","South American Phonological Inventory Database","2122_dequeiroz2012;2122_dequeiroz2008","http://linguistics.berkeley.edu/~saphon/en/inv/KaririXocoDz.html"
2123,"saphon","Kunza","South American Phonological Inventory Database","2123_adelaaretal2004","http://linguistics.berkeley.edu/~saphon/en/inv/Kunza.html"
2124,"saphon","Kwaza","South American Phonological Inventory Database","2124_voort2000;2124_vandervoort2004","http://linguistics.berkeley.edu/~saphon/en/inv/Kwaza.html"
2125,"saphon","Pumé","South American Phonological Inventory Database","2125_mosonyi2000","http://linguistics.berkeley.edu/~saphon/en/inv/Pume.html"
2126,"saphon","Chipaya","South American Phonological Inventory Database","2126_olson1967","http://linguistics.berkeley.edu/~saphon/en/inv/Chipaya.html"
2127,"saphon","Uru","South American Phonological Inventory Database","2127_muysken2000","http://linguistics.berkeley.edu/~saphon/en/inv/Uru.html"
2128,"saphon","Huitoto, Minica","South American Phonological Inventory Database","2128_minoretal1976","http://linguistics.berkeley.edu/~saphon/en/inv/HuitotoMinica.html"
2129,"saphon","Huitoto, Murui","South American Phonological Inventory Database","2129_petersenetal2000","http://linguistics.berkeley.edu/~saphon/en/inv/HuitotoMurui.html"
2130,"saphon","Nonuya","South American Phonological Inventory Database","2130_echeverri2012","http://linguistics.berkeley.edu/~saphon/en/inv/Nonuya.html"
2131,"saphon","Ocaina","South American Phonological Inventory Database","2131_agnew1957;2131_hockett1959","http://linguistics.berkeley.edu/~saphon/en/inv/Ocaina.html"
2132,"saphon","Ninam","South American Phonological Inventory Database","2132_gomez1990","http://linguistics.berkeley.edu/~saphon/en/inv/NinamN.html"
2133,"saphon","Sanumá","South American Phonological Inventory Database","2133_borgman1990","http://linguistics.berkeley.edu/~saphon/en/inv/Sanuma.html"
2134,"saphon","Yanomámi","South American Phonological Inventory Database","2134_migliazza1972","http://linguistics.berkeley.edu/~saphon/en/inv/Yanomami.html"
2135,"saphon","Yanomamö","South American Phonological Inventory Database","2135_aikhenvald1999","http://linguistics.berkeley.edu/~saphon/en/inv/Yanomamo.html"
2136,"saphon","Chamacoco","South American Phonological Inventory Database","2136_huntington2012","http://linguistics.berkeley.edu/~saphon/en/inv/Chamacoco.html"
2137,"saphon","Ayoreo","South American Phonological Inventory Database","2137_bertinetto2009","http://linguistics.berkeley.edu/~saphon/en/inv/Ayoreo.html"
2138,"saphon","Andoa","South American Phonological Inventory Database","2138_peeke1959","http://linguistics.berkeley.edu/~saphon/en/inv/Andoa.html"
2139,"saphon","Arabela","South American Phonological Inventory Database","2139_levwautersbeiernull;2139_rich1999;2139_rich1963","http://linguistics.berkeley.edu/~saphon/en/inv/Arabela.html"
2140,"saphon","Iquito","South American Phonological Inventory Database","2140_michael2009","http://linguistics.berkeley.edu/~saphon/en/inv/Iquito.html"
2141,"saphon","Záparo","South American Phonological Inventory Database","2141_levwautersbeiernull;2141_wise2005","http://linguistics.berkeley.edu/~saphon/en/inv/Sapara.html"
2142,"saphon","Nhandeva","South American Phonological Inventory Database","2142_costa2003;2142_costa2007","http://linguistics.berkeley.edu/~saphon/en/inv/Nhandeva.html"
2143,"saphon","Pisamira","South American Phonological Inventory Database","2143_gonzalezdeperez2000","http://linguistics.berkeley.edu/~saphon/en/inv/Pisamira.html"
2144,"saphon","Alacalufe","South American Phonological Inventory Database","2144_viegas2005","http://linguistics.berkeley.edu/~saphon/en/inv/AlacalufeS.html"
2145,"saphon","Aymara","South American Phonological Inventory Database","2145_buettner1983","http://linguistics.berkeley.edu/~saphon/en/inv/AymaraC.html"
2146,"saphon","Yanomama of Papiu","South American Phonological Inventory Database","2146_ferreiranull","http://linguistics.berkeley.edu/~saphon/en/inv/YanomamaP.html"
2147,"saphon","Yanomae of Demini/Tototopi","South American Phonological Inventory Database","2147_ferreiranull;2147_ramirez1999","http://linguistics.berkeley.edu/~saphon/en/inv/YanomaeD.html"
2148,"saphon","Sanömá of Kolulu","South American Phonological Inventory Database","2148_ferreiranull","http://linguistics.berkeley.edu/~saphon/en/inv/SanomaK.html"
2149,"saphon","Yanomamɨ of Parawau","South American Phonological Inventory Database","2149_ferreiranull;2149_ramirez1994a","http://linguistics.berkeley.edu/~saphon/en/inv/YanomamiP.html"
2150,"saphon","Yãroamë of Serra do Pacu/Ajarani","South American Phonological Inventory Database","2150_ferreiranull","http://linguistics.berkeley.edu/~saphon/en/inv/YaroameS.html"
2151,"saphon","Yanomamɨ of Venezuela","South American Phonological Inventory Database","2151_ferreiranull;2151_lizot1996","http://linguistics.berkeley.edu/~saphon/en/inv/YanomamiV.html"
2152,"saphon","Pacahuara","South American Phonological Inventory Database","2152_tallman2012","http://linguistics.berkeley.edu/~saphon/en/inv/Pacahuara.html"
2153,"saphon","Yukpa","South American Phonological Inventory Database","2153_hildebrandt1958","http://linguistics.berkeley.edu/~saphon/en/inv/YukpaMa.html"
2154,"saphon","Yukpa","South American Phonological Inventory Database","2154_meira2003;2154_oquendo2004","http://linguistics.berkeley.edu/~saphon/en/inv/YukpaIra.html"
2155,"saphon","Trinitario","South American Phonological Inventory Database","2155_rosenull","http://linguistics.berkeley.edu/~saphon/en/inv/Trinitario.html"
2156,"uz","Amharic","Steven Moran","amh_hayward1992",NA
2157,"uz","Arabic","Steven Moran","arb_thelwall1990",NA
2158,"uz","Arrernte, Central","Steven Moran","aer_breen2005",NA
2159,"uz","Assamese","Steven Moran","asm_mahanta2012",NA
2160,"uz","Bardi","Steven Moran","bcj_bowern2012",NA
2161,"uz","Basque","Steven Moran","eus_hualde2010",NA
2162,"uz","Bengali","Steven Moran","ben_khan2010",NA
2163,"uz","Bulgarian","Steven Moran","bul_ternes1990",NA
2164,"uz","Burmese","Steven Moran","mya_watkins2001",NA
2165,"uz","Hakka Chinese","Steven Moran","hak_lee2009",NA
2166,"uz","Chinese","Steven Moran","yue_zee1991",NA
2167,"uz","Danish","Steven Moran","dan_gronnum1998",NA
2168,"uz","Luanyjang Dinka","Steven Moran","dik_remijsen2009",NA
2169,"uz","Dutch","Steven Moran","nld_verhoeven2005",NA
2170,"uz","Dutch","Steven Moran","nld_peters2006",NA
2171,"uz","Dutch","Steven Moran","nld_gussenhoven1999",NA
2172,"uz","Dutch","Steven Moran","nld_heijmans1998",NA
2173,"uz","Dutch","Steven Moran","nld_verhoeven2007",NA
2174,"uz","Dutch","Steven Moran","nld_peters2010",NA
2175,"uz","English (American)","Steven Moran","eng_ladefoged1989",NA
2176,"uz","American English","Steven Moran","eng_hillenbrand2003",NA
2177,"uz","English (Australian)","Steven Moran","eng_cox2007",NA
2178,"uz","English (British)","Steven Moran","eng_watson2007",NA
2179,"uz","English (New Zealand)","Steven Moran","eng_bauer2007",NA
2180,"uz","English (British)","Steven Moran","eng_watt2003",NA
2181,"uz","Estonian","Steven Moran","est_asu2009",NA
2182,"uz","French","Steven Moran","fra_fougeron1993",NA
2183,"uz","georgian","Steven Moran","kat_shosted2006",NA
2184,"uz","German","Steven Moran","deu_kohler1990",NA
2185,"uz","Swiss German","Steven Moran","gsw_fleischer2006",NA
2186,"uz","Greek","Steven Moran","ell_1arvaniti1999",NA
2187,"uz","Greek","Steven Moran","ell_2arvaniti1999",NA
2188,"uz","Hausa","Steven Moran","hau_schuh1993",NA
2189,"uz","Hebrew","Steven Moran","heb_laufer1990",NA
2190,"uz","Hindi","Steven Moran","hin_ohala1994",NA
2191,"uz","Hungarian","Steven Moran","hun_szende1994",NA
2192,"uz","Igbo","Steven Moran","ibo_ikekeonwu1991",NA
2193,"uz","Irish","Steven Moran","gle_ni_chasaide1995",NA
2194,"uz","Judeo-Spanish","Steven Moran","lad_hualde2011",NA
2195,"uz","Italian","Steven Moran","ita_bertinetto2005",NA
2196,"uz","Japanese","Steven Moran","jpn_okada1991",NA
2197,"uz","Korean","Steven Moran","kor_lee1993",NA
2198,"uz","Kunama","Steven Moran","kun_ashkaba1999",NA
2199,"uz","Lizu","Steven Moran","ers_chirkova2013",NA
2200,"uz","Luxembourgish","Steven Moran","ltz_gilles2013",NA
2201,"uz","Mah Meri","Steven Moran","mhe_kruspe2009",NA
2202,"uz","Mavea","Steven Moran","mkv_guerin2009",NA
2203,"uz","Nara","Steven Moran","nrb_dawd2002",NA
2204,"uz","Nepali","Steven Moran","nep_khatiwada2009",NA
2205,"uz","Persian","Steven Moran","pes_majidi1991",NA
2206,"uz","Portuguese (European)","Steven Moran","por_cruz-ferreira1995",NA
2207,"uz","Portuguese (Brazilian)","Steven Moran","por_barbosa2004",NA
2208,"uz","Central Sama","Steven Moran","sml_pallesen2012",NA
2209,"uz","Slovak","Steven Moran","slk_hanulikova2010",NA
2210,"uz","Spanish","Steven Moran","spa_martinez-celdra2003",NA
2211,"uz","Sumi","Steven Moran","nsm_teo2012",NA
2212,"uz","Tausug (Suluk)","Steven Moran","tsg_soderberg2012",NA
2213,"uz","Temne","Steven Moran","tem_kanu2010",NA
2214,"uz","Tera","Steven Moran","ttr_tench2007",NA
2215,"uz","Thai","Steven Moran","tha_tingsabadh-abramsonadh1993",NA
2216,"uz","Itunyoso Trique","Steven Moran","trq_dicanio2010",NA
2217,"uz","Turkish","Steven Moran","tur_zimmer-orgun1992",NA
2218,"uz","Isthmus (Juchitán) Zapotec","Steven Moran","zai_pickett2010",NA
2219,"uz","Bukharan Tajik","Steven Moran","bhh_ido2014",NA
2220,"uz","Kera","Steven Moran","ker_pearce2011",NA
2221,"uz","Kumzari","Steven Moran","zum_anonby2011",NA
2222,"uz","Cocos Malay","Steven Moran","coa_soderberg2014",NA
2223,"uz","Standard Malay","Steven Moran","zsm_clynes2011",NA
2224,"uz","Mennonite Plautdietsch","Steven Moran","pdt_cox2013",NA
2225,"uz","Kedayan","Steven Moran","kxd_soderberg2014",NA
2226,"uz","Pitjantjatjara","Steven Moran","pjt_tabain2014",NA
2227,"uz","Southeastern Pashayi","Steven Moran","psi_lamuwal2013",NA
2228,"uz","greek Thrace Xoraxane Romane","Steven Moran","rmy_adamou2014",NA
2229,"uz","Tashlhiyt Berber","Steven Moran","shi_ridouane2014",NA
2230,"uz","Xumi","Steven Moran","sxg_1chirkova2013",NA
2231,"uz","Xumi","Steven Moran","sxg_2chirkova2013",NA
2232,"uz","Upper Saxon","Steven Moran","sxu_khan2013",NA
2233,"uz","Vietnamese","Steven Moran","vie_kirby2011",NA
2234,"uz","Pite Saami","Steven Moran","sje_wilbur2014_phon",NA
2235,"uz","Northern Saami","Steven Moran","sme_ballsoddenrich2005",NA
2236,"uz","Belhare","Steven Moran","bickel2016belhare",NA
2237,"uz","Hunzib","Steven Moran","huz_vandenberg1995",NA
2238,"uz","Evenki","Steven Moran","evn_maddieson2016",NA
2239,"ea","Hmong Njua (Green Hmong)","Dmitry Nikolaev","mortensen2004preliminaries","http://eurphon.info/languages/html?lang_id=97"
2240,"ea","Udmurt (Standard)","Dmitry Nikolaev","128913","http://eurphon.info/languages/html?lang_id=87"
2241,"ea","Meadow Mari (Morki-Sernur)","Dmitry Nikolaev","142491","http://eurphon.info/languages/html?lang_id=57"
2242,"ea","Eastern Yugur","Dmitry Nikolaev","117351","http://eurphon.info/languages/html?lang_id=240"
2243,"ea","Moksha (Standard)","Dmitry Nikolaev","87303","http://eurphon.info/languages/html?lang_id=42"
2244,"ea","Lithuanian (West Aukštaitian)","Dmitry Nikolaev","180611","http://eurphon.info/languages/html?lang_id=274"
2245,"ea","Moksha (Southwest)","Dmitry Nikolaev","87303","http://eurphon.info/languages/html?lang_id=431"
2246,"ea","Lao (Vientiane)","Dmitry Nikolaev","119296","http://eurphon.info/languages/html?lang_id=214"
2247,"ea","Rājbanshi","Dmitry Nikolaev","131233","http://eurphon.info/languages/html?lang_id=150"
2248,"ea","Estonian (Standard)","Dmitry Nikolaev","hebedova2013struvcna","http://eurphon.info/languages/html?lang_id=138"
2249,"ea","Bakhtiari","Dmitry Nikolaev","anonby2014bakhtiari","http://eurphon.info/languages/html?lang_id=313"
2250,"ea","Kurdish (Sorani)","Dmitry Nikolaev","mccarus1997kurdish","http://eurphon.info/languages/html?lang_id=318"
2251,"ea","Ingush","Dmitry Nikolaev","305982","http://eurphon.info/languages/html?lang_id=3"
2252,"ea","English (RP)","Dmitry Nikolaev","jones2003cambridge","http://eurphon.info/languages/html?lang_id=181"
2253,"ea","Dupaningan Agta","Dmitry Nikolaev","47932","http://eurphon.info/languages/html?lang_id=193"
2254,"ea","Laz (Borçka)","Dmitry Nikolaev","307751","http://eurphon.info/languages/html?lang_id=424"
2255,"ea","Dolgan","Dmitry Nikolaev","63191","http://eurphon.info/languages/html?lang_id=207"
2256,"ea","Darkhat","Dmitry Nikolaev","82665","http://eurphon.info/languages/html?lang_id=302"
2257,"ea","Caodeng rGyalrong","Dmitry Nikolaev","151668","http://eurphon.info/languages/html?lang_id=296"
2258,"ea","Juang","Dmitry Nikolaev","477463","http://eurphon.info/languages/html?lang_id=301"
2259,"ea","South Azerbaijani (Tabriz)","Dmitry Nikolaev","karimzadshosted2015","http://eurphon.info/languages/html?lang_id=162"
2260,"ea","Kildin Saami","Dmitry Nikolaev","kuruch1985","http://eurphon.info/languages/html?lang_id=197"
2261,"ea","Russian (Standard)","Dmitry Nikolaev","yanushevskaya2015russian","http://eurphon.info/languages/html?lang_id=95"
2262,"ea","Irish (Gaoth Dobhair)","Dmitry Nikolaev","gle_ni_chasaide1995","http://eurphon.info/languages/html?lang_id=247"
2263,"ea","gLo Tibetan","Dmitry Nikolaev","nagano1983historical","http://eurphon.info/languages/html?lang_id=140"
2264,"ea","Tod Tibetan","Dmitry Nikolaev","sarma1989tribal","http://eurphon.info/languages/html?lang_id=259"
2265,"ea","Danish","Dmitry Nikolaev","dan_gronnum1998","http://eurphon.info/languages/html?lang_id=234"
2266,"ea","Tajik (Bukhara)","Dmitry Nikolaev","bhh_ido2014","http://eurphon.info/languages/html?lang_id=269"
2267,"ea","Yongning Na (Mosuo)","Dmitry Nikolaev","102787","http://eurphon.info/languages/html?lang_id=20"
2268,"ea","Beserman (Šamardan)","Dmitry Nikolaev","idrisov2013","http://eurphon.info/languages/html?lang_id=218"
2269,"ea","French","Dmitry Nikolaev","fra_fougeron1993","http://eurphon.info/languages/html?lang_id=81"
2270,"ea","Ishkashimi","Dmitry Nikolaev","paxalina1959","http://eurphon.info/languages/html?lang_id=120"
2271,"ea","Northern Khanty (Sob Obdorsk)","Dmitry Nikolaev","nikolaev1995","http://eurphon.info/languages/html?lang_id=421"
2272,"ea","Zurich German","Dmitry Nikolaev","gsw_fleischer2006","http://eurphon.info/languages/html?lang_id=401"
2273,"ea","Hill Mari (Kozmodemjansk)","Dmitry Nikolaev","142491","http://eurphon.info/languages/html?lang_id=304"
2274,"ea","Czech (Bohemian)","Dmitry Nikolaev","ces_simackova2012","http://eurphon.info/languages/html?lang_id=152"
2275,"ea","Maltese (Standard)","Dmitry Nikolaev","158540","http://eurphon.info/languages/html?lang_id=167"
2276,"ea","Chechen (Pẋarçxoy Äqqiy)","Dmitry Nikolaev","arsakhanov1969","http://eurphon.info/languages/html?lang_id=411"
2277,"ea","Kannada (Standard)","Dmitry Nikolaev","107876","http://eurphon.info/languages/html?lang_id=48"
2278,"ea","Mirandese","Dmitry Nikolaev","alves1999convenccao","http://eurphon.info/languages/html?lang_id=268"
2279,"ea","Northern Khanty (Polui Obdorsk)","Dmitry Nikolaev","nikolaev1995","http://eurphon.info/languages/html?lang_id=420"
2280,"ea","Tshangla","Dmitry Nikolaev","120041","http://eurphon.info/languages/html?lang_id=322"
2281,"ea","Modern Aramaic (Northeastern)","Dmitry Nikolaev","hoberman1997aramaic","http://eurphon.info/languages/html?lang_id=170"
2282,"ea","Lithuanian (North Samogitian)","Dmitry Nikolaev","180611","http://eurphon.info/languages/html?lang_id=428"
2283,"ea","Iron Ossetic (Tual-S)","Dmitry Nikolaev","testen1997ossetic;phoible2283","http://eurphon.info/languages/html?lang_id=464"
2284,"ea","Juhuri","Dmitry Nikolaev","311968;phoible2284","http://eurphon.info/languages/html?lang_id=121"
2285,"ea","Judaeo-Spanish (Beiruti)","Dmitry Nikolaev","taylor1969study","http://eurphon.info/languages/html?lang_id=78"
2286,"ea","Tundra Yukaghir","Dmitry Nikolaev","maslova2003tundra;phoible2286;nikolaeva2006","http://eurphon.info/languages/html?lang_id=175"
2287,"ea","Korean (Seoul)","Dmitry Nikolaev","lee1989korean","http://eurphon.info/languages/html?lang_id=92"
2288,"ea","Even (Ola)","Dmitry Nikolaev","novikov1980;aralova2015vowel","http://eurphon.info/languages/html?lang_id=30"
